time,open,high,low,close,volume
1772442000,6250796.5,6262268.5,6227249.0,6227249.0,0.0088999999999999
1772445600,6225812.0,6231917.5,6224154.5,6231917.5,0.004
1772449200,6228729.5,6237065.0,6211066.0,6236439.5,0.0145
1772452800,6233579.0,6233579.0,6190943.0,6194241.0,0.1815999999999999
1772456400,6193931.5,6203135.0,6150846.5,6152146.5,0.0051
1772460000,6161552.0,6301487.0,6161552.0,6293155.0,0.0052
1772463600,6426578.5,6540162.0,6426578.5,6496806.0,0.0736
1772467200,6494457.5,6582766.5,6488536.5,6540032.5,0.087
1772470800,6530202.0,6538294.5,6470626.0,6490637.5,0.0449
1772474400,6487835.5,6497395.0,6479002.5,6479002.5,0.0461
1772478000,6478716.0,6479911.0,6478716.0,6479911.0,0.0002
1772481600,6479911.0,6479911.0,6479911.0,6479911.0,0.0
1772485200,6501204.5,6501204.5,6501204.5,6501204.5,0.0003
1772488800,6528276.0,6528276.0,6504797.5,6504797.5,0.0002
1772492400,6495058.5,6495058.5,6495058.5,6495058.5,0.0001
1772496000,6464936.5,6498036.5,6464936.5,6475572.0,0.0009
1772499600,6473400.0,6487669.5,6464217.5,6487669.5,0.0064
1772503200,6447043.5,6447043.5,6423828.5,6438283.0,0.0012
1772506800,6438566.0,6438566.0,6413827.5,6416646.0,0.0101
1772510400,6423391.0,6423391.0,6380210.0,6380210.0,0.0037
1772514000,6404635.0,6428136.0,6358151.0,6358151.0,0.0026
1772517600,6365970.0,6378372.5,6361169.0,6361169.0,0.0044
1772521200,6377466.5,6397900.5,6377466.5,6392159.5,0.0016
1772524800,6377746.5,6377746.5,6294450.0,6296614.5,0.0043999999999999
1772528400,6283103.0,6295903.0,6226259.0,6245926.5,0.005
1772532000,6243226.0,6264828.0,6237600.0,6264828.0,0.0243
1772535600,6266237.0,6295207.0,6265268.0,6289179.0,0.0035
1772539200,6292067.5,6336437.0,6288814.0,6308924.5,0.013
1772542800,6304692.5,6305530.5,6265107.0,6265107.0,0.0121999999999999
1772546400,6276157.0,6300199.5,6249750.5,6249750.5,0.0033
1772550000,6238757.5,6341909.5,6238757.5,6341909.5,0.0028
1772553600,6354686.0,6463261.5,6353818.0,6414865.0,0.0345
1772557200,6370913.5,6416102.5,6364301.5,6404585.0,0.0065
1772560800,6416681.0,6450912.5,6398810.0,6447026.5,0.0052
1772564400,6419116.5,6447593.5,6417248.5,6417248.5,0.0929
1772568000,6404524.5,6404524.5,6400389.5,6404162.5,0.0069
1772571600,6366257.0,6370599.0,6366257.0,6370599.0,0.0051
1772575200,6392480.0,6392480.0,6392480.0,6392480.0,0.0001
1772578800,6433537.5,6433537.5,6392216.0,6392216.0,0.0008
1772582400,6392216.0,6392216.0,6392216.0,6392216.0,0.0
1772586000,6376036.0,6444543.5,6371667.5,6413659.0,0.0015
1772589600,6395127.5,6395127.5,6372948.0,6372948.0,0.0016
1772593200,6396409.5,6396409.5,6337263.0,6337263.0,0.0034
1772596800,6345346.0,6354306.0,6323622.0,6350467.5,0.002
1772600400,6358063.5,6396419.5,6346496.5,6396419.5,0.0017
1772604000,6386301.0,6416338.5,6380737.0,6411764.0,0.0023
1772607600,6402515.0,6507979.5,6401054.0,6507979.5,0.0305
