time,open,high,low,close,volume
1772528400,1.3487,1.3557,1.3413,1.3475,1810859
1772532000,1.3468,1.3516,1.3417,1.3498,1115543
1772535600,1.3498,1.3533,1.3461,1.352,2126167
1772539200,1.3524,1.37,1.3505,1.3576,2030777
1772542800,1.358,1.358,1.3428,1.3477,1466073
1772546400,1.3475,1.3624,1.3363,1.3461,3251511
1772550000,1.346,1.3648,1.3385,1.3639,2081929
1772553600,1.364,1.3865,1.354,1.3682,4176156
1772557200,1.3684,1.3706,1.3525,1.3688,2152214
1772560800,1.3692,1.3755,1.36,1.3664,1287774
1772564400,1.3674,1.3679,1.3558,1.3622,745536
1772568000,1.3619,1.3631,1.3523,1.3528,458717
1772571600,1.3531,1.3569,1.348,1.3555,268748
1772575200,1.3557,1.3649,1.3548,1.3613,348621
1772578800,1.3613,1.3692,1.359,1.36,147143
1772582400,1.3593,1.363,1.3524,1.3599,311403
1772586000,1.3599,1.3697,1.3554,1.3631,514519
1772589600,1.3634,1.3671,1.3539,1.3604,463826
1772593200,1.3601,1.3618,1.3444,1.3523,1007663
1772596800,1.3523,1.3555,1.3446,1.3505,430169
1772600400,1.3505,1.3611,1.3487,1.3559,758934
1772604000,1.3557,1.3612,1.3495,1.359,768830
1772607600,1.3588,1.3765,1.3574,1.3743,1154086
1772611200,1.3746,1.4061,1.3689,1.4035,2669660
1772614800,1.4033,1.4255,1.3975,1.4153,3770655
1772618400,1.4155,1.4219,1.4016,1.4044,2132415
1772622000,1.4048,1.4125,1.3939,1.3985,1433659
1772625600,1.3985,1.4,1.3823,1.3932,1353416
1772629200,1.3929,1.4056,1.3925,1.4049,910252
1772632800,1.4049,1.4253,1.4029,1.4127,2223826
1772636400,1.4132,1.4637,1.4127,1.4625,3326026
1772640000,1.4622,1.4724,1.4398,1.4499,1849262
1772643600,1.4498,1.455,1.4353,1.4422,1406565
1772647200,1.4424,1.4563,1.436,1.4525,971902
1772650800,1.454,1.4697,1.452,1.456,1372347
1772654400,1.4559,1.4651,1.449,1.4604,933411
1772658000,1.4591,1.4591,1.4443,1.4476,343909
1772661600,1.4476,1.4536,1.427,1.4298,288607
1772665200,1.43,1.4338,1.4162,1.4317,330601
1772668800,1.4306,1.4338,1.4228,1.4267,448132
1772672400,1.4264,1.4352,1.4153,1.4188,487782
1772676000,1.4188,1.4282,1.4159,1.4196,326533
1772679600,1.4194,1.4241,1.4156,1.4191,296538
1772683200,1.4192,1.4306,1.4182,1.428,687345
1772686800,1.4278,1.4297,1.4122,1.4144,824474
1772690400,1.4148,1.4245,1.4078,1.4235,858562
1772694000,1.424,1.429,1.4084,1.4125,739639
1772697600,1.4125,1.4183,1.4088,1.4179,699065
1772701200,1.4179,1.431,1.4167,1.428,1013317
1772704800,1.4278,1.452,1.4241,1.4473,1872480
1772708400,1.4474,1.4493,1.4339,1.4357,1384430
1772712000,1.4358,1.4422,1.432,1.44,651341
1772715600,1.4404,1.4408,1.4196,1.4272,988292
1772719200,1.4277,1.4399,1.4191,1.4369,1138530
1772722800,1.4374,1.44,1.4091,1.4155,1125166
1772726400,1.4162,1.4162,1.3953,1.411,1160099
1772730000,1.4109,1.4187,1.3981,1.3995,919723
1772733600,1.3993,1.411,1.3978,1.4099,446320
1772737200,1.4099,1.423,1.4095,1.4106,702943
1772740800,1.4112,1.4201,1.4094,1.415,230500
1772744400,1.4159,1.4188,1.4027,1.4064,196972
1772748000,1.4068,1.4088,1.4014,1.4054,97663
1772751600,1.4053,1.4081,1.4015,1.4032,123073
1772755200,1.4033,1.4077,1.4023,1.4043,96974
1772758800,1.4046,1.414,1.3971,1.4113,323564
1772762400,1.4116,1.4139,1.4081,1.4092,323387
1772766000,1.4091,1.4112,1.4027,1.4047,289141
1772769600,1.4046,1.4055,1.3909,1.3987,672548
1772773200,1.3988,1.4023,1.392,1.3977,393142
1772776800,1.3978,1.4046,1.396,1.3999,373466
1772780400,1.3998,1.4079,1.3966,1.4072,643699
1772784000,1.4069,1.4071,1.4006,1.4037,465356
1772787600,1.4045,1.4059,1.3917,1.397,763370
1772791200,1.3967,1.4072,1.3967,1.4024,775962
1772794800,1.4019,1.4041,1.3927,1.3943,588124
1772798400,1.394,1.3957,1.384,1.3886,1127974
1772802000,1.3885,1.3965,1.3713,1.3717,1721173
1772805600,1.3711,1.374,1.3503,1.3546,2101735
1772809200,1.3547,1.3658,1.3521,1.3554,1346206
1772812800,1.3553,1.3623,1.353,1.3563,968994
1772816400,1.3562,1.3584,1.3449,1.3487,1098026
1772820000,1.3486,1.362,1.3485,1.3576,741237
1772823600,1.3576,1.3653,1.3576,1.3626,472813
1772827200,1.3624,1.3636,1.3532,1.3554,346289
1772830800,1.3568,1.364,1.356,1.3629,216192
1772834400,1.363,1.3706,1.362,1.3679,230875
1772838000,1.3677,1.3677,1.3621,1.3629,200642
1772841600,1.3628,1.3698,1.3623,1.3674,364677
1772845200,1.3671,1.3688,1.3638,1.3671,182875
1772848800,1.3671,1.3678,1.3617,1.3672,264644
1772852400,1.3669,1.3742,1.3645,1.3655,558226
1772856000,1.3655,1.3657,1.3598,1.3625,421398
1772859600,1.3623,1.3669,1.3614,1.3665,157669
1772863200,1.3664,1.368,1.361,1.3631,317821
1772866800,1.3632,1.3673,1.3605,1.3663,278335
1772870400,1.3662,1.3687,1.3638,1.3647,365183
1772874000,1.3643,1.3675,1.3623,1.3648,216314
1772877600,1.3648,1.3677,1.3642,1.3651,180002
1772881200,1.365,1.3727,1.3646,1.369,649842
1772884800,1.369,1.369,1.3616,1.3635,639808
1772888400,1.3633,1.3664,1.3608,1.3621,752084
1772892000,1.3618,1.3663,1.3556,1.3631,1015626
1772895600,1.3629,1.3629,1.3538,1.3564,668029
1772899200,1.356,1.3605,1.355,1.36,819399
1772902800,1.3603,1.3644,1.3596,1.36,949428
1772906400,1.36,1.36,1.35,1.3562,833924
1772910000,1.3562,1.3562,1.346,1.3498,811041
1772913600,1.3497,1.3556,1.3496,1.3544,283296
1772917200,1.3546,1.3586,1.3538,1.356,343213
1772920800,1.3558,1.3559,1.3496,1.3522,242353
1772924400,1.3521,1.3567,1.3521,1.3559,91623
1772928000,1.3565,1.3596,1.3532,1.3543,141271
1772931600,1.3544,1.3571,1.3501,1.3563,214179
1772935200,1.3564,1.3566,1.3441,1.3468,325311
1772938800,1.347,1.3508,1.3436,1.3477,375136
1772942400,1.3477,1.3492,1.3406,1.3432,672843
1772946000,1.3433,1.3558,1.3433,1.3529,960020
1772949600,1.3531,1.3546,1.3491,1.3514,467638
1772953200,1.3513,1.3622,1.3508,1.3594,1007378
1772956800,1.3598,1.3611,1.3538,1.3582,772709
1772960400,1.3579,1.3658,1.3551,1.3604,812701
1772964000,1.3606,1.3705,1.3605,1.3673,960368
1772967600,1.367,1.3673,1.3555,1.3571,945441
1772971200,1.3571,1.3586,1.3436,1.3513,1076762
1772974800,1.3513,1.353,1.3404,1.3493,1182188
1772978400,1.3493,1.3524,1.344,1.3489,604626
1772982000,1.3486,1.3492,1.3418,1.3449,622320
1772985600,1.3444,1.3446,1.337,1.3386,707529
1772989200,1.3387,1.3454,1.3383,1.3427,507055
1772992800,1.3438,1.3474,1.3391,1.3446,508809
1772996400,1.345,1.3593,1.3424,1.3555,584669
1773000000,1.3553,1.3614,1.3512,1.3526,335214
1773003600,1.3531,1.3535,1.3442,1.3465,113755
1773007200,1.3462,1.3487,1.3208,1.344,523670
1773010800,1.346,1.3495,1.3385,1.3396,136218
1773014400,1.3396,1.3598,1.3379,1.3487,334108
1773018000,1.3485,1.3532,1.3407,1.3413,341407
1773021600,1.3408,1.3495,1.3367,1.3453,322370
1773025200,1.3446,1.365,1.3444,1.3499,720121
1773028800,1.35,1.3553,1.3431,1.3432,307858
1773032400,1.3431,1.3582,1.341,1.354,669851
1773036000,1.3546,1.3581,1.3436,1.3441,546746
1773039600,1.344,1.3445,1.3322,1.3397,826506
1773043200,1.3398,1.3475,1.3384,1.3453,918443
1773046800,1.3453,1.363,1.3402,1.3546,1236439
1773050400,1.3545,1.3556,1.3448,1.3467,512545
1773054000,1.3468,1.351,1.3407,1.3494,573853
1773057600,1.3496,1.3574,1.349,1.3542,405552
1773061200,1.354,1.3725,1.3536,1.3679,1305345
1773064800,1.3671,1.372,1.3585,1.364,1135649
1773068400,1.3643,1.367,1.3559,1.3596,705059
1773072000,1.3596,1.3698,1.3579,1.364,771529
1773075600,1.3645,1.3698,1.3584,1.3619,616792
1773079200,1.3615,1.3674,1.3553,1.361,523845
1773082800,1.3612,1.3835,1.3557,1.3733,840061
1773086400,1.3724,1.3787,1.3666,1.3726,365549
1773090000,1.3721,1.3768,1.3691,1.3738,159052
1773093600,1.3743,1.3745,1.3618,1.3638,236293
1773097200,1.3633,1.3669,1.3594,1.3624,189175
1773100800,1.3622,1.3734,1.3602,1.3694,324785
1773104400,1.3684,1.3744,1.3655,1.3717,224373
1773108000,1.3714,1.3918,1.3693,1.3871,799245
1773111600,1.387,1.3906,1.3743,1.3745,663645
1773115200,1.3746,1.3829,1.3725,1.3815,443890
1773118800,1.3815,1.3891,1.3804,1.3838,445524
1773122400,1.3837,1.384,1.3773,1.3805,353316
1773126000,1.3796,1.3879,1.3755,1.3868,394571
1773129600,1.3873,1.4113,1.3873,1.4009,1131130
1773133200,1.4014,1.419,1.4014,1.4159,976987
1773136800,1.4164,1.4168,1.4039,1.4049,835963
1773140400,1.4049,1.4051,1.3882,1.3902,771527
1773144000,1.3904,1.3912,1.3816,1.3883,828756
1773147600,1.3883,1.4006,1.3804,1.3925,2562852
1773151200,1.3927,1.4375,1.3808,1.4339,2463557
1773154800,1.434,1.4422,1.4195,1.4307,1576014
1773158400,1.4314,1.4362,1.4227,1.4268,1061569
1773162000,1.4266,1.4301,1.4083,1.4123,882285
1773165600,1.4122,1.4127,1.3901,1.393,1033904
1773169200,1.3928,1.3945,1.3791,1.3842,764129
1773172800,1.3845,1.394,1.384,1.3891,679033
1773176400,1.3894,1.3942,1.3776,1.3831,435896
1773180000,1.3832,1.3878,1.3785,1.383,282657
1773183600,1.3834,1.3875,1.3834,1.3859,44294
1773187200,1.3857,1.3918,1.3816,1.3877,172154
1773190800,1.3883,1.3899,1.3838,1.3893,173689
1773194400,1.3895,1.3899,1.3778,1.3818,468935
1773198000,1.3817,1.385,1.3773,1.3782,305747
1773201600,1.3784,1.389,1.376,1.387,520222
1773205200,1.3875,1.3904,1.374,1.3758,722419
1773208800,1.3758,1.384,1.3753,1.3819,525070
1773212400,1.3817,1.3827,1.373,1.3776,339605
1773216000,1.3781,1.3788,1.3716,1.3753,453510
1773219600,1.3746,1.3802,1.3722,1.3736,340174
1773223200,1.3735,1.3811,1.372,1.378,365562
1773226800,1.3779,1.3802,1.3717,1.3728,369966
1773230400,1.3728,1.3866,1.3698,1.3845,1109041
1773234000,1.3843,1.4104,1.3823,1.3918,2138540
1773237600,1.3917,1.403,1.3857,1.3915,1400034
1773241200,1.3919,1.3933,1.3722,1.3816,1215618
1773244800,1.3819,1.39,1.3795,1.3864,758526
1773248400,1.3865,1.401,1.3865,1.3972,1134838
1773252000,1.3975,1.4064,1.396,1.4035,781549
1773255600,1.4037,1.404,1.3872,1.3897,625057
1773259200,1.3893,1.3933,1.3862,1.3907,300545
1773262800,1.3923,1.3931,1.388,1.3919,231368
1773266400,1.3915,1.3964,1.3862,1.3896,200716
1773270000,1.3911,1.3914,1.3817,1.3834,128875
1773273600,1.384,1.3853,1.3803,1.3837,153834
1773277200,1.3834,1.3835,1.3762,1.3781,178947
1773280800,1.3778,1.3805,1.3697,1.3717,299332
1773284400,1.3715,1.3754,1.3688,1.3731,404310
1773288000,1.3728,1.3775,1.3684,1.3693,498748
1773291600,1.3694,1.3719,1.3651,1.3699,498197
1773295200,1.37,1.3727,1.3664,1.3715,315894
1773298800,1.3714,1.3772,1.3688,1.3758,526632
1773302400,1.3757,1.3817,1.3732,1.3795,571290
1773306000,1.3794,1.3881,1.3747,1.3811,616676
1773309600,1.381,1.3907,1.3779,1.3895,494880
1773313200,1.3888,1.3931,1.3863,1.3872,649096
1773316800,1.3874,1.3921,1.3849,1.3875,546613
1773320400,1.3878,1.3919,1.3766,1.3817,1226553
1773324000,1.3818,1.3912,1.364,1.3685,1683361
1773327600,1.3686,1.3836,1.3651,1.3785,955832
1773331200,1.3785,1.3857,1.3702,1.3814,1318892
1773334800,1.3816,1.3841,1.3767,1.3798,641142
1773338400,1.3798,1.3806,1.3708,1.3716,709405
1773342000,1.3715,1.3815,1.369,1.3782,669934
1773345600,1.3779,1.3795,1.3704,1.3713,361719
1773349200,1.3717,1.3749,1.3709,1.3736,129934
1773352800,1.373,1.3787,1.3718,1.3787,61223
1773356400,1.3792,1.3891,1.3791,1.3844,152597
1773360000,1.3845,1.424,1.3825,1.4064,881635
1773363600,1.407,1.4163,1.4037,1.4133,383747
1773367200,1.4143,1.4143,1.3996,1.4012,444362
1773370800,1.4015,1.4142,1.3997,1.4119,593935
1773374400,1.4119,1.4137,1.4069,1.411,253215
1773378000,1.4108,1.4266,1.4071,1.4227,673486
1773381600,1.4235,1.4259,1.4121,1.413,485209
1773385200,1.412,1.4202,1.4112,1.415,525169
1773388800,1.4148,1.4336,1.4124,1.426,728625
1773392400,1.4262,1.4366,1.4262,1.4279,762237
1773396000,1.4283,1.4384,1.428,1.4336,618094
1773399600,1.4338,1.4341,1.419,1.42,907548
1773403200,1.4196,1.4393,1.4194,1.4331,757358
1773406800,1.4329,1.4486,1.4301,1.4434,1515551
1773410400,1.445,1.4523,1.4205,1.4216,1626709
1773414000,1.4226,1.4287,1.4064,1.4085,1449756
1773417600,1.4084,1.4147,1.3996,1.4092,1165087
1773421200,1.409,1.4121,1.3912,1.3934,1492432
1773424800,1.3937,1.4009,1.3892,1.3967,1029873
1773428400,1.3966,1.4021,1.3953,1.3997,232308
1773432000,1.4006,1.4041,1.3977,1.4019,261322
1773435600,1.4018,1.4054,1.3966,1.4001,104355
1773439200,1.4008,1.4009,1.3898,1.3942,223134
1773442800,1.3932,1.3997,1.393,1.3986,34726
1773446400,1.3979,1.3992,1.3918,1.3938,102483
1773450000,1.3932,1.4007,1.3919,1.3996,188625
1773453600,1.3994,1.4018,1.397,1.3978,227329
1773457200,1.3977,1.4029,1.3963,1.4001,309370
1773460800,1.3997,1.4038,1.3955,1.3972,479835
1773464400,1.3972,1.3988,1.3932,1.3948,274432
1773468000,1.3943,1.3943,1.3839,1.3922,830537
1773471600,1.3916,1.3972,1.3912,1.3935,516405
1773475200,1.3935,1.3962,1.3914,1.3927,149264
1773478800,1.3926,1.3965,1.388,1.3893,351755
1773482400,1.389,1.3902,1.3872,1.3887,239163
1773486000,1.3889,1.3924,1.3883,1.3919,364087
1773489600,1.3918,1.3935,1.3871,1.3886,349970
1773493200,1.3885,1.3939,1.3873,1.3907,392188
1773496800,1.391,1.3926,1.3867,1.3886,322484
1773500400,1.3886,1.391,1.3874,1.3896,247927
1773504000,1.3891,1.3924,1.3863,1.3922,335979
1773507600,1.392,1.3929,1.388,1.3889,288867
1773511200,1.3888,1.3912,1.3874,1.3906,190125
1773514800,1.3904,1.3906,1.3887,1.3895,87622
1773518400,1.3895,1.3934,1.388,1.3923,150720
1773522000,1.3912,1.3959,1.3903,1.3946,420411
1773525600,1.3952,1.3974,1.3939,1.3961,176288
1773529200,1.3968,1.408,1.3968,1.4052,467847
1773532800,1.406,1.4089,1.4017,1.4048,260915
1773536400,1.4051,1.4074,1.4015,1.4045,154011
1773540000,1.405,1.4192,1.4047,1.4152,683044
1773543600,1.4166,1.4198,1.4112,1.4117,490389
1773547200,1.412,1.418,1.412,1.4162,403707
1773550800,1.4165,1.4205,1.4133,1.4135,412176
1773554400,1.414,1.4155,1.405,1.4096,760044
1773558000,1.4099,1.4114,1.4057,1.4073,433982
1773561600,1.4073,1.4128,1.4073,1.4128,558203
1773565200,1.413,1.4183,1.4127,1.4142,654648
1773568800,1.4142,1.4176,1.4136,1.4158,352464
1773572400,1.4158,1.4203,1.4135,1.4194,422720
1773576000,1.4193,1.4246,1.4143,1.4233,782669
1773579600,1.4234,1.4299,1.4155,1.4227,1267140
1773583200,1.4225,1.4246,1.4122,1.4167,806563
1773586800,1.4167,1.422,1.4144,1.4152,459381
1773590400,1.4151,1.4175,1.4086,1.412,448019
1773594000,1.4122,1.4234,1.4115,1.4185,504107
1773597600,1.4195,1.4203,1.4083,1.4102,452799
1773601200,1.41,1.4145,1.4092,1.4123,293069
1773604800,1.4122,1.4228,1.4098,1.4171,162647
1773608400,1.4178,1.4298,1.4142,1.4265,337281
1773612000,1.4275,1.4648,1.4223,1.4546,1129800
1773615600,1.4559,1.4566,1.4389,1.4488,390650
1773619200,1.4484,1.4577,1.4436,1.4461,286546
1773622800,1.4475,1.45,1.4385,1.4466,341845
1773626400,1.4462,1.449,1.4353,1.4427,341131
1773630000,1.4423,1.4796,1.4396,1.467,944951
1773633600,1.4673,1.4851,1.467,1.4794,993600
1773637200,1.4798,1.4845,1.4737,1.4798,763289
1773640800,1.4804,1.4813,1.473,1.4764,338042
1773644400,1.4755,1.4881,1.4755,1.4826,419125
1773648000,1.4842,1.4889,1.4641,1.4682,664360
1773651600,1.4679,1.4755,1.4658,1.4737,357942
1773655200,1.4739,1.4758,1.4664,1.4746,425635
1773658800,1.4746,1.4751,1.4659,1.469,348995
1773662400,1.469,1.48,1.469,1.4756,590825
1773666000,1.4758,1.492,1.4738,1.482,786267
1773669600,1.4822,1.5096,1.4709,1.5087,1228111
1773673200,1.5099,1.5155,1.4915,1.4927,1801862
1773676800,1.4927,1.5109,1.4911,1.508,869822
1773680400,1.5087,1.5184,1.5049,1.5178,967145
1773684000,1.518,1.544,1.5159,1.5351,1749546
1773687600,1.5352,1.5421,1.5203,1.5284,820155
1773691200,1.53,1.5304,1.5229,1.5277,209657
1773694800,1.5262,1.5398,1.5257,1.5275,183319
1773698400,1.5275,1.5519,1.5275,1.5508,441422
1773702000,1.5499,1.551,1.5368,1.5422,186494
1773705600,1.5424,1.554,1.5336,1.5446,291618
1773709200,1.5449,1.5775,1.5437,1.5709,512456
1773712800,1.5701,1.6065,1.5603,1.5934,1164210
1773716400,1.5933,1.5944,1.5338,1.5431,1336365
1773720000,1.5439,1.5519,1.5232,1.5299,758660
1773723600,1.5291,1.5314,1.5099,1.5152,813372
1773727200,1.515,1.5225,1.5047,1.5161,663614
1773730800,1.5161,1.5427,1.5161,1.5293,919018
1773734400,1.5293,1.5322,1.5189,1.5204,576943
1773738000,1.5205,1.5227,1.5086,1.5118,462185
1773741600,1.5119,1.5119,1.5023,1.5083,809388
1773745200,1.5085,1.518,1.5066,1.5091,518186
1773748800,1.5089,1.5142,1.5018,1.5045,507207
1773752400,1.5046,1.5167,1.4954,1.5031,778684
1773756000,1.5029,1.5128,1.494,1.5118,897228
1773759600,1.5117,1.5213,1.5023,1.5129,976144
1773763200,1.513,1.5387,1.5008,1.5178,930136
